"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT33","Friuli-Venezia Giulia","","IT33","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT331_C","Pordenone Collina","","IT331_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT331_M","Pordenone Montagna","","IT331_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT331_P","Pordenone Pianura","","IT331_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT332_C","Udine Collina","","IT332_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT332_M","Udine Montagna","","IT332_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT332_P","Udine Pianura","","IT332_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT333_C","Gorizia Collina","","IT333_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT333_P","Gorizia Pianura","","IT333_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT334_C","Trieste Collina","","IT334_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT33_C","Friuli-Venezia Giulia Collina","","IT33_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT33_M","Friuli-Venezia Giulia Montagna","","IT33_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT33_P","Friuli-Venezia Giulia Pianura","","IT33_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT4","Emilia-Romagna","","IT4","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT401_C","Piacenza Collina","","IT401_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT401_M","Piacenza Montagna","","IT401_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT401_P","Piacenza Pianura","","IT401_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT402_C","Parma Collina","","IT402_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT402_M","Parma Montagna","","IT402_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT402_P","Parma Pianura","","IT402_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT403_C","Reggio nell'Emilia Collina","","IT403_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT403_M","Reggio nell'Emilia Montagna","","IT403_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT403_P","Reggio nell'Emilia Pianura","","IT403_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT404_C","Modena Collina","","IT404_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT404_M","Modena Montagna","","IT404_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT404_P","Modena Pianura","","IT404_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT405_C","Bologna Collina","","IT405_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT405_M","Bologna Montagna","","IT405_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT405_P","Bologna Pianura","","IT405_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT406_P","Ferrara Pianura","","IT406_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT407_C","Ravenna Collina","","IT407_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT407_P","Ravenna Pianura","","IT407_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT408_9_C","Forlì Collina","","IT408_9_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT408_9_M","Forlì Montagna","","IT408_9_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT408_9_P","Forlì Pianura","","IT408_9_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT4_C","Emilia Romagna Collina","","IT4_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT4_M","Emilia Romagna Montagna","","IT4_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT4_P","Emilia Romagna Pianura","","IT4_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT51","Toscana","","IT51","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT511_C","Massa-Carrara Collina","","IT511_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT511_M","Massa-Carrara Montagna","","IT511_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT512_M","Lucca Montagna","","IT512_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT512_P","Lucca Pianura","","IT512_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT513_C","Pistoia Collina","","IT513_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT513_M","Pistoia Montagna","","IT513_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT514_5_C","Firenze Collina","","IT514_5_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT514_5_M","Firenze Montagna","","IT514_5_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT514_5_P","Firenze Pianura","","IT514_5_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT516_C","Livorno Collina","","IT516_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT517_C","Pisa Collina","","IT517_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT517_P","Pisa Pianura","","IT517_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT518_C","Arezzo Collina","","IT518_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT518_M","Arezzo Montagna","","IT518_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT519_C","Siena Collina","","IT519_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT519_M","Siena Montagna","","IT519_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT51A_C","Grosseto Collina","","IT51A_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT51A_M","Grosseto Montagna","","IT51A_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT51A_P","Grosseto Pianura","","IT51A_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT51_C","Toscana Collina","","IT51_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT51_M","Toscana Montagna","","IT51_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT51_P","Toscana Pianura","","IT51_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT52","Umbria","","IT52","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT521_C","Perugia Collina","","IT521_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT521_M","Perugia Montagna","","IT521_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT522_C","Terni Collina","","IT522_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT522_M","Terni Montagna","","IT522_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT52_C","Umbria Collina","","IT52_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT52_M","Umbria Montagna","","IT52_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT53","Marche","","IT53","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT531_C","Pesaro e Urbino Collina","","IT531_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT531_M","Pesaro e Urbino Montagna","","IT531_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT532_C","Ancona Collina","","IT532_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT532_M","Ancona Montagna","","IT532_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT533_C","Macerata Collina","","IT533_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT533_M","Macerata Montagna","","IT533_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT534_C","Ascoli Piceno Collina","","IT534_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT534_M","Ascoli Piceno Montagna","","IT534_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT53_C","Marche Collina","","IT53_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT53_M","Marche Montagna","","IT53_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT6","Lazio","","IT6","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT601_C","Viterbo Collina","","IT601_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT601_P","Viterbo Pianura","","IT601_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT602_C","Rieti Collina","","IT602_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT602_M","Rieti Montagna","","IT602_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT603_C","Roma Collina","","IT603_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT603_M","Roma Montagna","","IT603_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT603_P","Roma Pianura","","IT603_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT604_C","Latina Collina","","IT604_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT604_M","Latina Montagna","","IT604_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT604_P","Latina Pianura","","IT604_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT605_C","Frosinone Collina","","IT605_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT605_M","Frosinone Montagna","","IT605_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT6_C","Lazio Collina","","IT6_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT6_M","Lazio Montagna","","IT6_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT6_P","Lazio Pianura","","IT6_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT71","Abruzzo","","IT71","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT711_M","L'Aquila Montagna","","IT711_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT712_C","Teramo Collina","","IT712_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT712_M","Teramo Montagna","","IT712_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT713_C","Pescara Collina","","IT713_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT713_M","Pescara Montagna","","IT713_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT714_C","Chieti Collina","","IT714_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT714_M","Chieti Montagna","","IT714_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT71_C","Abruzzi Collina","","IT71_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT71_M","Abruzzi Montagna","","IT71_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT72","Molise","","IT72","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT721_C","Isernia Collina","","IT721_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT721_M","Isernia Montagna","","IT721_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT722_C","Campobasso Collina","","IT722_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT722_M","Campobasso Montagna","","IT722_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT72_C","Molise Collina","","IT72_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT72_M","Molise Montagna","","IT72_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT8","Campania","","IT8","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT801_C","Caserta Collina","","IT801_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT801_M","Caserta Montagna","","IT801_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT801_P","Caserta Pianura","","IT801_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT802_C","Benevento Collina","","IT802_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT802_M","Benevento Montagna","","IT802_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT803_C","Napoli Collina","","IT803_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT803_P","Napoli Pianura","","IT803_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT804_C","Avellino Collina","","IT804_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT804_M","Avellino Montagna","","IT804_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT805_C","Salerno Collina","","IT805_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT805_M","Salerno Montagna","","IT805_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT805_P","Salerno Pianura","","IT805_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT8_C","Campania Collina","","IT8_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT8_M","Campania Montagna","","IT8_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT8_P","Campania Pianura","","IT8_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT91","Puglia","","IT91","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT911_C","Foggia Collina","","IT911_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT911_M","Foggia Montagna","","IT911_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT911_P","Foggia Pianura","","IT911_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT912_C","Bari Collina","","IT912_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT912_P","Bari Pianura","","IT912_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT913_C","Taranto Collina","","IT913_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT913_P","Taranto Pianura","","IT913_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT914_C","Brindisi Collina","","IT914_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT914_P","Brindisi Pianura","","IT914_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT915_P","Lecce Pianura","","IT915_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT91_C","Puglia Collina","","IT91_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT91_M","Puglia Montagna","","IT91_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT91_P","Puglia Pianura","","IT91_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT92","Basilicata","","IT92","valid","2012-03-07"
